,equity,benchmark,exposure
2022-09-15,1193584.502343493,1284230.564372167,0.5519702555137689
2022-09-16,1182622.297331978,1256502.449489073,0.49651906502474963
2022-09-19,1186017.9490235457,1260590.6866369324,0.5073995326479026
2022-09-20,1193758.7325761404,1275163.659484595,0.501826894849196
2022-09-21,1186834.2142780959,1266170.9705621004,0.49914134805793064
2022-09-22,1187714.7266029702,1264031.9891738063,0.5079572278337563
2022-09-23,1177075.9869846222,1241146.4257647563,0.5035100086295171
2022-09-26,1165246.2525058263,1213784.963507398,0.4984695763975644
2022-09-27,1163459.0415846584,1213916.8135624926,0.5062370051063164
2022-09-28,1160036.109817343,1205121.89972264,0.5004611128928765
2022-09-29,1159189.0195930596,1203630.0139344095,0.5000960693143354
2022-09-30,1165627.5968292593,1222328.4124070096,0.5116977028814206
2022-10-03,1153891.1156843775,1206597.3646248877,0.49734011946364687
2022-10-04,1165027.0006561936,1233575.5118869103,0.5021447828804148
2022-10-06,1168042.8549840113,1240767.2159909164,0.5034302312736565
2022-10-07,1166860.8225467934,1239419.5764168063,0.5029272050663877
2022-10-10,1161835.9038544707,1232409.2265094595,0.5094714680729575
2022-10-11,1155595.8815826774,1213471.7592556444,0.4985369674333116
2022-10-12,1160525.4467512574,1222377.9165485743,0.5087618177137626
2022-10-13,1157563.07630735,1214164.092786699,0.5030313181270063
2022-10-14,1159269.1489317508,1221153.8360920288,0.4993744939059174
2022-10-17,1161993.140011679,1228658.8249423276,0.5045097906558014
2022-10-18,1170477.5726190507,1241055.7084191572,0.5020263208151494
2022-10-19,1170026.6042870274,1242048.9305374788,0.5018343847013289
2022-10-20,1172814.5293307984,1245634.4792884733,0.5030185859199388
2022-10-21,1172443.5319429957,1243079.2606383392,0.5028613256328657
2022-10-24,1176954.2648961276,1252776.7597454537,0.5006852522282348
2022-10-25,1177741.9443042325,1249426.0940596398,0.501019196303917
2022-10-27,1180842.996429352,1256527.1613125857,0.5002092095111739
2022-10-28,1182536.6209488672,1256308.6991333875,0.5009250080094231
2022-10-31,1191804.666392731,1271343.22766842,0.5039775713375223
2022-11-01,1199517.0986875712,1280690.4145412417,0.5071668042396352
2022-11-02,1196572.1366922949,1277405.6738829752,0.49853683885212896
2022-11-03,1196930.026534344,1276346.5267371063,0.507033414636489
2022-11-04,1202690.1872493206,1280150.4571727596,0.5093944272970324
2022-11-07,1206794.1688832515,1287099.0677685938,0.5034004559228208
2022-11-09,1205714.6574137718,1283150.810624281,0.5029558358792033
2022-11-10,1199902.9835596366,1272662.0501975215,0.5005484257697611
2022-11-11,1200994.116552624,1289897.3799268997,0.5010021899335744
2022-11-14,1199630.7557203774,1289988.0972724988,0.5008722537205967
2022-11-15,1202315.5664062086,1293590.1474040148,0.5514434538658772
2022-11-16,1198489.878684932,1291067.8510203848,0.5486162013000387
2022-11-17,1196243.5099137663,1285623.602866346,0.5207798149636242
2022-11-18,1194601.6701333816,1281798.9853341363,0.5486984193270308
2022-11-21,1190229.3821634003,1273799.5185299634,0.5043004328488929
2022-11-22,1194284.478877348,1278365.9737347928,0.507330661013946
2022-11-23,1192640.2046128153,1280752.2343472934,0.5066514255564408
2022-11-24,1198355.1449013464,1292510.3131615894,0.5173489701857773
2022-11-25,1197976.0544881315,1296339.035915295,0.5750408194442175
2022-11-28,1196762.078282515,1301053.8425557401,0.5673953224414641
2022-11-29,1199231.1532409554,1303361.7819816675,0.5821899097524673
2022-11-30,1204767.156914645,1314382.208839379,0.6007448319210713
2022-12-01,1207857.3875744524,1319146.4391268499,0.5886112054506649
2022-12-02,1205796.9057526966,1315812.2748215576,0.5622862569999497
2022-12-05,1206469.087853558,1316117.2686303202,0.5362995227025207
2022-12-06,1205753.4277880474,1312461.6091357437,0.5692102149698923
2022-12-07,1201366.0731941,1307445.9944025706,0.5760184899221965
2022-12-08,1203794.087082271,1311493.098840935,0.5724191955407136
2022-12-09,1197469.3985730072,1303386.4938051803,0.5907040313512026
2022-12-12,1198929.6370931568,1304643.4965282301,0.5521839752064674
2022-12-13,1202159.6354484586,1310949.1167454962,0.542214697546285
2022-12-14,1205415.6595898508,1315836.9866450704,0.554895071193385
2022-12-15,1198391.3318216773,1301000.2331926797,0.5755582165283161
2022-12-16,1190427.3866391,1288846.443224022,0.5512108033246595
2022-12-19,1196026.8907256364,1298642.8701197268,0.5111084134590884
2022-12-20,1197311.9222719786,1296252.5042857304,0.5172359579396448
2022-12-21,1189228.7986693932,1279878.4661250403,0.5128167753794621
2022-12-22,1185891.0959600327,1271961.4257289362,0.5509209004241146
