date,symbol,decision,reason
2022-12-06,CIPLA,REDUCE,exposure_floor
2022-12-06,EICHERMOT,REDUCE,exposure_floor
2022-12-06,ITC,REDUCE,exposure_floor
2022-12-06,INFY,EXIT,exposure_floor
2022-12-06,INDIGO,EXIT,exposure_floor
2022-12-06,M&M,REDUCE,exposure_floor
2022-12-06,MARUTI,REDUCE,exposure_floor
2022-12-06,POWERGRID,REDUCE,exposure_floor
2022-12-06,SBILIFE,REDUCE,exposure_floor
2022-12-06,TATACONSUM,EXIT,exposure_floor
2022-12-06,TITAN,REDUCE,exposure_floor
2022-12-07,ASIANPAINT,EXIT,exposure_floor
2022-12-07,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-07,BAJFINANCE,EXIT,exposure_floor
2022-12-07,BAJAJFINSV,REDUCE,exposure_floor
2022-12-07,BEL,REDUCE,exposure_floor
2022-12-07,CIPLA,REDUCE,exposure_floor
2022-12-07,EICHERMOT,EXIT,exposure_floor
2022-12-07,HDFCLIFE,EXIT,exposure_floor
2022-12-07,HINDALCO,EXIT,exposure_floor
2022-12-07,ITC,REDUCE,exposure_floor
2022-12-07,M&M,REDUCE,exposure_floor
2022-12-07,MARUTI,REDUCE,exposure_floor
2022-12-07,ONGC,EXIT,exposure_floor
2022-12-07,SBILIFE,REDUCE,exposure_floor
2022-12-07,TATACONSUM,EXIT,exposure_floor
2022-12-07,TITAN,REDUCE,exposure_floor
2022-12-08,ASIANPAINT,EXIT,exposure_floor
2022-12-08,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-08,BAJFINANCE,EXIT,exposure_floor
2022-12-08,BAJAJFINSV,REDUCE,exposure_floor
2022-12-08,BEL,REDUCE,exposure_floor
2022-12-08,CIPLA,REDUCE,exposure_floor
2022-12-08,DRREDDY,REDUCE,exposure_floor
2022-12-08,EICHERMOT,EXIT,exposure_floor
2022-12-08,ITC,REDUCE,exposure_floor
2022-12-08,M&M,REDUCE,exposure_floor
2022-12-08,MARUTI,REDUCE,exposure_floor
2022-12-08,SBILIFE,REDUCE,exposure_floor
2022-12-08,TCS,EXIT,exposure_floor
2022-12-08,TATACONSUM,EXIT,exposure_floor
2022-12-08,TITAN,REDUCE,exposure_floor
2022-12-09,ASIANPAINT,EXIT,exposure_floor
2022-12-09,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-09,BAJFINANCE,EXIT,exposure_floor
2022-12-09,BAJAJFINSV,REDUCE,exposure_floor
2022-12-09,BEL,REDUCE,exposure_floor
2022-12-09,CIPLA,REDUCE,exposure_floor
2022-12-09,DRREDDY,REDUCE,exposure_floor
2022-12-09,EICHERMOT,EXIT,exposure_floor
2022-12-09,HCLTECH,EXIT,exposure_floor
2022-12-09,HDFCLIFE,EXIT,exposure_floor
2022-12-09,HINDALCO,EXIT,exposure_floor
2022-12-09,ITC,REDUCE,exposure_floor
2022-12-09,INFY,EXIT,exposure_floor
2022-12-09,M&M,REDUCE,exposure_floor
2022-12-09,MARUTI,REDUCE,exposure_floor
2022-12-09,ONGC,EXIT,exposure_floor
2022-12-09,SBILIFE,REDUCE,exposure_floor
2022-12-09,TCS,EXIT,exposure_floor
2022-12-09,TATACONSUM,EXIT,exposure_floor
2022-12-09,TATASTEEL,EXIT,exposure_floor
2022-12-09,TITAN,REDUCE,exposure_floor
2022-12-12,ASIANPAINT,EXIT,exposure_floor
2022-12-12,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-12,BAJFINANCE,EXIT,exposure_floor
2022-12-12,BAJAJFINSV,REDUCE,exposure_floor
2022-12-12,BEL,REDUCE,exposure_floor
2022-12-12,CIPLA,REDUCE,exposure_floor
2022-12-12,DRREDDY,REDUCE,exposure_floor
2022-12-12,EICHERMOT,EXIT,exposure_floor
2022-12-12,HCLTECH,EXIT,exposure_floor
2022-12-12,ITC,REDUCE,exposure_floor
2022-12-12,KOTAKBANK,REDUCE,exposure_floor
2022-12-12,M&M,REDUCE,exposure_floor
2022-12-12,MARUTI,REDUCE,exposure_floor
2022-12-12,NTPC,REDUCE,exposure_floor
2022-12-12,SBILIFE,REDUCE,exposure_floor
2022-12-12,SUNPHARMA,REDUCE,exposure_floor
2022-12-12,TCS,EXIT,exposure_floor
2022-12-12,TATACONSUM,EXIT,exposure_floor
2022-12-12,TITAN,REDUCE,exposure_floor
2022-12-13,ASIANPAINT,EXIT,exposure_floor
2022-12-13,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-13,BAJFINANCE,EXIT,exposure_floor
2022-12-13,BAJAJFINSV,REDUCE,exposure_floor
2022-12-13,BEL,REDUCE,exposure_floor
2022-12-13,CIPLA,REDUCE,exposure_floor
2022-12-13,DRREDDY,REDUCE,exposure_floor
2022-12-13,EICHERMOT,EXIT,exposure_floor
2022-12-13,HCLTECH,EXIT,exposure_floor
2022-12-13,HINDALCO,EXIT,exposure_floor
2022-12-13,ITC,REDUCE,exposure_floor
2022-12-13,INFY,EXIT,exposure_floor
2022-12-13,KOTAKBANK,REDUCE,exposure_floor
2022-12-13,M&M,REDUCE,exposure_floor
2022-12-13,MARUTI,REDUCE,exposure_floor
2022-12-13,MAXHEALTH,REDUCE,exposure_floor
2022-12-13,NTPC,REDUCE,exposure_floor
2022-12-13,ONGC,EXIT,exposure_floor
2022-12-13,SBILIFE,REDUCE,exposure_floor
2022-12-13,SUNPHARMA,REDUCE,exposure_floor
2022-12-13,TATACONSUM,EXIT,exposure_floor
2022-12-13,TITAN,REDUCE,exposure_floor
2022-12-13,TRENT,REDUCE,exposure_floor
2022-12-14,ASIANPAINT,EXIT,exposure_floor
2022-12-14,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-14,BAJFINANCE,EXIT,exposure_floor
2022-12-14,BAJAJFINSV,REDUCE,exposure_floor
2022-12-14,BEL,REDUCE,exposure_floor
2022-12-14,CIPLA,REDUCE,exposure_floor
2022-12-14,DRREDDY,REDUCE,exposure_floor
2022-12-14,EICHERMOT,EXIT,exposure_floor
2022-12-14,HCLTECH,REDUCE,exposure_floor
2022-12-14,HDFCLIFE,EXIT,exposure_floor
2022-12-14,ITC,REDUCE,exposure_floor
2022-12-14,KOTAKBANK,REDUCE,exposure_floor
2022-12-14,M&M,REDUCE,exposure_floor
2022-12-14,MARUTI,REDUCE,exposure_floor
2022-12-14,MAXHEALTH,REDUCE,exposure_floor
2022-12-14,NTPC,REDUCE,exposure_floor
2022-12-14,SBILIFE,REDUCE,exposure_floor
2022-12-14,SUNPHARMA,REDUCE,exposure_floor
2022-12-14,TCS,EXIT,exposure_floor
2022-12-14,TATACONSUM,EXIT,exposure_floor
2022-12-14,TITAN,REDUCE,exposure_floor
2022-12-14,TRENT,REDUCE,exposure_floor
2022-12-15,ASIANPAINT,EXIT,exposure_floor
2022-12-15,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-15,BAJFINANCE,EXIT,exposure_floor
2022-12-15,BAJAJFINSV,REDUCE,exposure_floor
2022-12-15,BEL,REDUCE,exposure_floor
2022-12-15,CIPLA,REDUCE,exposure_floor
2022-12-15,DRREDDY,REDUCE,exposure_floor
2022-12-15,EICHERMOT,EXIT,exposure_floor
2022-12-15,HCLTECH,EXIT,exposure_floor
2022-12-15,HINDALCO,EXIT,exposure_floor
2022-12-15,ICICIBANK,REDUCE,exposure_floor
2022-12-15,ITC,REDUCE,exposure_floor
2022-12-15,INFY,EXIT,exposure_floor
2022-12-15,KOTAKBANK,REDUCE,exposure_floor
2022-12-15,M&M,REDUCE,exposure_floor
2022-12-15,MARUTI,REDUCE,exposure_floor
2022-12-15,MAXHEALTH,REDUCE,exposure_floor
2022-12-15,NTPC,REDUCE,exposure_floor
2022-12-15,NESTLEIND,REDUCE,exposure_floor
2022-12-15,ONGC,EXIT,exposure_floor
2022-12-15,SBILIFE,REDUCE,exposure_floor
2022-12-15,SUNPHARMA,REDUCE,exposure_floor
2022-12-15,TCS,EXIT,exposure_floor
2022-12-15,TATACONSUM,EXIT,exposure_floor
2022-12-15,TITAN,REDUCE,exposure_floor
2022-12-15,TRENT,REDUCE,exposure_floor
2022-12-16,ASIANPAINT,EXIT,exposure_floor
2022-12-16,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-16,BAJFINANCE,EXIT,exposure_floor
2022-12-16,BAJAJFINSV,REDUCE,exposure_floor
2022-12-16,BEL,REDUCE,exposure_floor
2022-12-16,CIPLA,REDUCE,exposure_floor
2022-12-16,DRREDDY,REDUCE,exposure_floor
2022-12-16,EICHERMOT,EXIT,exposure_floor
2022-12-16,HCLTECH,EXIT,exposure_floor
2022-12-16,ICICIBANK,REDUCE,exposure_floor
2022-12-16,ITC,REDUCE,exposure_floor
2022-12-16,INFY,EXIT,exposure_floor
2022-12-16,KOTAKBANK,REDUCE,exposure_floor
2022-12-16,M&M,REDUCE,exposure_floor
2022-12-16,MARUTI,REDUCE,exposure_floor
2022-12-16,MAXHEALTH,REDUCE,exposure_floor
2022-12-16,NTPC,REDUCE,exposure_floor
2022-12-16,NESTLEIND,REDUCE,exposure_floor
2022-12-16,POWERGRID,EXIT,exposure_floor
2022-12-16,SBILIFE,REDUCE,exposure_floor
2022-12-16,SUNPHARMA,REDUCE,exposure_floor
2022-12-16,TCS,EXIT,exposure_floor
2022-12-16,TATACONSUM,EXIT,exposure_floor
2022-12-16,TITAN,REDUCE,exposure_floor
2022-12-16,TRENT,REDUCE,exposure_floor
2022-12-19,ASIANPAINT,EXIT,exposure_floor
2022-12-19,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-19,BAJFINANCE,EXIT,exposure_floor
2022-12-19,BAJAJFINSV,REDUCE,exposure_floor
2022-12-19,BEL,REDUCE,exposure_floor
2022-12-19,CIPLA,REDUCE,exposure_floor
2022-12-19,COALINDIA,REDUCE,exposure_floor
2022-12-19,DRREDDY,REDUCE,exposure_floor
2022-12-19,EICHERMOT,EXIT,exposure_floor
2022-12-19,HCLTECH,EXIT,exposure_floor
2022-12-19,HINDALCO,EXIT,exposure_floor
2022-12-19,ICICIBANK,REDUCE,exposure_floor
2022-12-19,ITC,REDUCE,exposure_floor
2022-12-19,INFY,EXIT,exposure_floor
2022-12-19,KOTAKBANK,REDUCE,exposure_floor
2022-12-19,M&M,REDUCE,exposure_floor
2022-12-19,MARUTI,REDUCE,exposure_floor
2022-12-19,MAXHEALTH,REDUCE,exposure_floor
2022-12-19,ONGC,EXIT,exposure_floor
2022-12-19,POWERGRID,REDUCE,exposure_floor
2022-12-19,SBILIFE,REDUCE,exposure_floor
2022-12-19,SUNPHARMA,REDUCE,exposure_floor
2022-12-19,TCS,EXIT,exposure_floor
2022-12-19,TATACONSUM,EXIT,exposure_floor
2022-12-19,TITAN,REDUCE,exposure_floor
2022-12-19,TRENT,REDUCE,exposure_floor
2022-12-20,ASIANPAINT,EXIT,exposure_floor
2022-12-20,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-20,BAJFINANCE,EXIT,exposure_floor
2022-12-20,BAJAJFINSV,REDUCE,exposure_floor
2022-12-20,BEL,REDUCE,exposure_floor
2022-12-20,CIPLA,REDUCE,exposure_floor
2022-12-20,COALINDIA,REDUCE,exposure_floor
2022-12-20,DRREDDY,REDUCE,exposure_floor
2022-12-20,EICHERMOT,EXIT,exposure_floor
2022-12-20,HCLTECH,EXIT,exposure_floor
2022-12-20,ICICIBANK,REDUCE,exposure_floor
2022-12-20,ITC,REDUCE,exposure_floor
2022-12-20,INFY,EXIT,exposure_floor
2022-12-20,KOTAKBANK,REDUCE,exposure_floor
2022-12-20,M&M,REDUCE,exposure_floor
2022-12-20,MARUTI,REDUCE,exposure_floor
2022-12-20,NTPC,REDUCE,exposure_floor
2022-12-20,SBILIFE,REDUCE,exposure_floor
2022-12-20,SUNPHARMA,REDUCE,exposure_floor
2022-12-20,TCS,EXIT,exposure_floor
2022-12-20,TATACONSUM,EXIT,exposure_floor
2022-12-20,TITAN,REDUCE,exposure_floor
2022-12-20,TRENT,REDUCE,exposure_floor
2022-12-21,ASIANPAINT,EXIT,exposure_floor
2022-12-21,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-21,BAJFINANCE,EXIT,exposure_floor
2022-12-21,BAJAJFINSV,REDUCE,exposure_floor
2022-12-21,BEL,REDUCE,exposure_floor
2022-12-21,BHARTIARTL,REDUCE,exposure_floor
2022-12-21,CIPLA,REDUCE,exposure_floor
2022-12-21,COALINDIA,REDUCE,exposure_floor
2022-12-21,DRREDDY,REDUCE,exposure_floor
2022-12-21,EICHERMOT,EXIT,exposure_floor
2022-12-21,GRASIM,REDUCE,exposure_floor
2022-12-21,HCLTECH,EXIT,exposure_floor
2022-12-21,HINDALCO,EXIT,exposure_floor
2022-12-21,ICICIBANK,REDUCE,exposure_floor
2022-12-21,ITC,REDUCE,exposure_floor
2022-12-21,INFY,EXIT,exposure_floor
2022-12-21,KOTAKBANK,EXIT,exposure_floor
2022-12-21,M&M,REDUCE,exposure_floor
2022-12-21,MARUTI,REDUCE,exposure_floor
2022-12-21,NTPC,REDUCE,exposure_floor
2022-12-21,ONGC,EXIT,exposure_floor
2022-12-21,SBILIFE,REDUCE,exposure_floor
2022-12-21,SUNPHARMA,REDUCE,exposure_floor
2022-12-21,TCS,EXIT,exposure_floor
2022-12-21,TATACONSUM,REDUCE,exposure_floor
2022-12-21,TATASTEEL,EXIT,exposure_floor
2022-12-21,TITAN,REDUCE,exposure_floor
2022-12-21,TRENT,REDUCE,exposure_floor
2022-12-22,ASIANPAINT,EXIT,exposure_floor
2022-12-22,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-22,BAJFINANCE,EXIT,exposure_floor
2022-12-22,BAJAJFINSV,EXIT,exposure_floor
2022-12-22,BEL,REDUCE,exposure_floor
2022-12-22,BHARTIARTL,REDUCE,exposure_floor
2022-12-22,CIPLA,REDUCE,exposure_floor
2022-12-22,COALINDIA,REDUCE,exposure_floor
2022-12-22,DRREDDY,REDUCE,exposure_floor
2022-12-22,EICHERMOT,EXIT,exposure_floor
2022-12-22,HCLTECH,EXIT,exposure_floor
2022-12-22,ICICIBANK,REDUCE,exposure_floor
2022-12-22,ITC,REDUCE,exposure_floor
2022-12-22,INFY,EXIT,exposure_floor
2022-12-22,KOTAKBANK,EXIT,exposure_floor
2022-12-22,M&M,REDUCE,exposure_floor
2022-12-22,MARUTI,EXIT,exposure_floor
2022-12-22,NTPC,REDUCE,exposure_floor
2022-12-22,SBILIFE,REDUCE,exposure_floor
2022-12-22,TCS,EXIT,exposure_floor
2022-12-22,TITAN,REDUCE,exposure_floor
2022-12-22,TRENT,REDUCE,exposure_floor
2022-12-23,ADANIPORTS,EXIT,exposure_floor
2022-12-23,ASIANPAINT,EXIT,exposure_floor
2022-12-23,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-23,BAJFINANCE,EXIT,exposure_floor
2022-12-23,BAJAJFINSV,EXIT,exposure_floor
2022-12-23,BEL,REDUCE,exposure_floor
2022-12-23,BHARTIARTL,REDUCE,exposure_floor
2022-12-23,CIPLA,REDUCE,exposure_floor
2022-12-23,COALINDIA,REDUCE,exposure_floor
2022-12-23,DRREDDY,REDUCE,exposure_floor
2022-12-23,EICHERMOT,EXIT,exposure_floor
2022-12-23,HCLTECH,EXIT,exposure_floor
2022-12-23,HDFCLIFE,EXIT,exposure_floor
2022-12-23,HINDALCO,EXIT,exposure_floor
2022-12-23,ICICIBANK,REDUCE,exposure_floor
2022-12-23,ITC,REDUCE,exposure_floor
2022-12-23,INFY,EXIT,exposure_floor
2022-12-23,INDIGO,EXIT,exposure_floor
2022-12-23,KOTAKBANK,EXIT,exposure_floor
2022-12-23,M&M,REDUCE,exposure_floor
2022-12-23,MARUTI,EXIT,exposure_floor
2022-12-23,NTPC,REDUCE,exposure_floor
2022-12-23,ONGC,EXIT,exposure_floor
2022-12-23,POWERGRID,EXIT,exposure_floor
2022-12-23,RELIANCE,EXIT,exposure_floor
2022-12-23,SBILIFE,REDUCE,exposure_floor
2022-12-23,TCS,EXIT,exposure_floor
2022-12-23,TATASTEEL,EXIT,exposure_floor
2022-12-23,TITAN,REDUCE,exposure_floor
2022-12-23,TRENT,EXIT,exposure_floor
2022-12-27,ADANIPORTS,EXIT,exposure_floor
2022-12-27,ASIANPAINT,EXIT,exposure_floor
2022-12-27,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-27,BAJFINANCE,EXIT,exposure_floor
2022-12-27,BAJAJFINSV,EXIT,exposure_floor
2022-12-27,BEL,REDUCE,exposure_floor
2022-12-27,BHARTIARTL,REDUCE,exposure_floor
2022-12-27,CIPLA,REDUCE,exposure_floor
2022-12-27,COALINDIA,REDUCE,exposure_floor
2022-12-27,DRREDDY,EXIT,exposure_floor
2022-12-27,EICHERMOT,EXIT,exposure_floor
2022-12-27,GRASIM,REDUCE,exposure_floor
2022-12-27,HCLTECH,EXIT,exposure_floor
2022-12-27,HDFCLIFE,REDUCE,exposure_floor
2022-12-27,ICICIBANK,REDUCE,exposure_floor
2022-12-27,ITC,REDUCE,exposure_floor
2022-12-27,INFY,EXIT,exposure_floor
2022-12-27,INDIGO,REDUCE,exposure_floor
2022-12-27,KOTAKBANK,EXIT,exposure_floor
2022-12-27,M&M,REDUCE,exposure_floor
2022-12-27,MARUTI,EXIT,exposure_floor
2022-12-27,NTPC,REDUCE,exposure_floor
2022-12-27,POWERGRID,EXIT,exposure_floor
2022-12-27,RELIANCE,EXIT,exposure_floor
2022-12-27,SBILIFE,REDUCE,exposure_floor
2022-12-27,SUNPHARMA,REDUCE,exposure_floor
2022-12-27,TCS,EXIT,exposure_floor
2022-12-27,TATACONSUM,REDUCE,exposure_floor
2022-12-27,TITAN,REDUCE,exposure_floor
2022-12-27,TRENT,EXIT,exposure_floor
2022-12-28,ADANIPORTS,EXIT,exposure_floor
2022-12-28,ASIANPAINT,EXIT,exposure_floor
2022-12-28,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-28,BAJFINANCE,EXIT,exposure_floor
2022-12-28,BAJAJFINSV,EXIT,exposure_floor
2022-12-28,BEL,REDUCE,exposure_floor
2022-12-28,BHARTIARTL,REDUCE,exposure_floor
2022-12-28,CIPLA,REDUCE,exposure_floor
2022-12-28,COALINDIA,REDUCE,exposure_floor
2022-12-28,DRREDDY,EXIT,exposure_floor
2022-12-28,EICHERMOT,EXIT,exposure_floor
2022-12-28,GRASIM,REDUCE,exposure_floor
2022-12-28,HCLTECH,EXIT,exposure_floor
2022-12-28,HDFCLIFE,EXIT,exposure_floor
2022-12-28,HINDALCO,EXIT,exposure_floor
2022-12-28,ICICIBANK,REDUCE,exposure_floor
2022-12-28,ITC,REDUCE,exposure_floor
2022-12-28,INFY,EXIT,exposure_floor
2022-12-28,KOTAKBANK,EXIT,exposure_floor
2022-12-28,M&M,REDUCE,exposure_floor
2022-12-28,MARUTI,EXIT,exposure_floor
2022-12-28,NTPC,REDUCE,exposure_floor
2022-12-28,ONGC,EXIT,exposure_floor
2022-12-28,POWERGRID,EXIT,exposure_floor
2022-12-28,RELIANCE,EXIT,exposure_floor
2022-12-28,SBILIFE,REDUCE,exposure_floor
2022-12-28,SUNPHARMA,REDUCE,exposure_floor
2022-12-28,TCS,EXIT,exposure_floor
2022-12-28,TATACONSUM,REDUCE,exposure_floor
2022-12-28,TATASTEEL,EXIT,exposure_floor
2022-12-28,TITAN,REDUCE,exposure_floor
2022-12-28,TRENT,EXIT,exposure_floor
2022-12-29,ADANIPORTS,EXIT,exposure_floor
2022-12-29,ASIANPAINT,EXIT,exposure_floor
2022-12-29,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-29,BAJFINANCE,EXIT,exposure_floor
2022-12-29,BAJAJFINSV,EXIT,exposure_floor
2022-12-29,BEL,REDUCE,exposure_floor
2022-12-29,BHARTIARTL,REDUCE,exposure_floor
2022-12-29,CIPLA,REDUCE,exposure_floor
2022-12-29,COALINDIA,REDUCE,exposure_floor
2022-12-29,DRREDDY,EXIT,exposure_floor
2022-12-29,EICHERMOT,EXIT,exposure_floor
2022-12-29,GRASIM,REDUCE,exposure_floor
2022-12-29,HCLTECH,EXIT,exposure_floor
2022-12-29,HDFCLIFE,REDUCE,exposure_floor
2022-12-29,HINDUNILVR,REDUCE,exposure_floor
2022-12-29,ICICIBANK,REDUCE,exposure_floor
2022-12-29,ITC,REDUCE,exposure_floor
2022-12-29,INFY,EXIT,exposure_floor
2022-12-29,KOTAKBANK,EXIT,exposure_floor
2022-12-29,M&M,REDUCE,exposure_floor
2022-12-29,MARUTI,EXIT,exposure_floor
2022-12-29,NTPC,REDUCE,exposure_floor
2022-12-29,POWERGRID,EXIT,exposure_floor
2022-12-29,RELIANCE,EXIT,exposure_floor
2022-12-29,SUNPHARMA,REDUCE,exposure_floor
2022-12-29,TCS,EXIT,exposure_floor
2022-12-29,TATACONSUM,REDUCE,exposure_floor
2022-12-29,TITAN,REDUCE,exposure_floor
2022-12-29,TRENT,EXIT,exposure_floor
2022-12-30,ADANIPORTS,EXIT,exposure_floor
2022-12-30,APOLLOHOSP,REDUCE,exposure_floor
2022-12-30,ASIANPAINT,EXIT,exposure_floor
2022-12-30,BAJAJ-AUTO,EXIT,exposure_floor
2022-12-30,BAJFINANCE,EXIT,exposure_floor
2022-12-30,BAJAJFINSV,EXIT,exposure_floor
2022-12-30,BEL,REDUCE,exposure_floor
2022-12-30,BHARTIARTL,REDUCE,exposure_floor
2022-12-30,CIPLA,REDUCE,exposure_floor
2022-12-30,COALINDIA,REDUCE,exposure_floor
2022-12-30,DRREDDY,EXIT,exposure_floor
2022-12-30,EICHERMOT,EXIT,exposure_floor
2022-12-30,GRASIM,REDUCE,exposure_floor
2022-12-30,HCLTECH,EXIT,exposure_floor
2022-12-30,HDFCLIFE,EXIT,exposure_floor
2022-12-30,HINDALCO,EXIT,exposure_floor
2022-12-30,HINDUNILVR,REDUCE,exposure_floor
2022-12-30,ICICIBANK,REDUCE,exposure_floor
2022-12-30,ITC,REDUCE,exposure_floor
2022-12-30,INFY,EXIT,exposure_floor
2022-12-30,KOTAKBANK,EXIT,exposure_floor
2022-12-30,M&M,REDUCE,exposure_floor
2022-12-30,MARUTI,EXIT,exposure_floor
2022-12-30,NTPC,REDUCE,exposure_floor
2022-12-30,NESTLEIND,REDUCE,exposure_floor
2022-12-30,ONGC,EXIT,exposure_floor
2022-12-30,POWERGRID,EXIT,exposure_floor
2022-12-30,RELIANCE,EXIT,exposure_floor
2022-12-30,SBILIFE,REDUCE,exposure_floor
2022-12-30,SUNPHARMA,REDUCE,exposure_floor
2022-12-30,TCS,EXIT,exposure_floor
2022-12-30,TATACONSUM,EXIT,exposure_floor
2022-12-30,TITAN,REDUCE,exposure_floor
2022-12-30,TRENT,EXIT,exposure_floor
2023-01-02,ADANIPORTS,EXIT,exposure_floor
2023-01-02,APOLLOHOSP,REDUCE,exposure_floor
2023-01-02,ASIANPAINT,EXIT,exposure_floor
2023-01-02,BAJAJ-AUTO,EXIT,exposure_floor
2023-01-02,BAJFINANCE,EXIT,exposure_floor
2023-01-02,BAJAJFINSV,EXIT,exposure_floor
2023-01-02,BEL,REDUCE,exposure_floor
2023-01-02,BHARTIARTL,REDUCE,exposure_floor
2023-01-02,CIPLA,REDUCE,exposure_floor
2023-01-02,COALINDIA,REDUCE,exposure_floor
2023-01-02,DRREDDY,EXIT,exposure_floor
2023-01-02,EICHERMOT,EXIT,exposure_floor
2023-01-02,GRASIM,REDUCE,exposure_floor
2023-01-02,HCLTECH,EXIT,exposure_floor
2023-01-02,HDFCLIFE,REDUCE,exposure_floor
2023-01-02,HINDUNILVR,REDUCE,exposure_floor
2023-01-02,ICICIBANK,REDUCE,exposure_floor
2023-01-02,ITC,REDUCE,exposure_floor
2023-01-02,INFY,EXIT,exposure_floor
2023-01-02,KOTAKBANK,EXIT,exposure_floor
2023-01-02,M&M,REDUCE,exposure_floor
2023-01-02,MARUTI,EXIT,exposure_floor
2023-01-02,NTPC,REDUCE,exposure_floor
2023-01-02,NESTLEIND,REDUCE,exposure_floor
2023-01-02,POWERGRID,EXIT,exposure_floor
2023-01-02,RELIANCE,EXIT,exposure_floor
2023-01-02,SBILIFE,REDUCE,exposure_floor
2023-01-02,SUNPHARMA,REDUCE,exposure_floor
2023-01-02,TCS,EXIT,exposure_floor
2023-01-02,TATACONSUM,EXIT,exposure_floor
2023-01-02,TITAN,REDUCE,exposure_floor
2023-01-02,TRENT,EXIT,exposure_floor
2023-01-03,ADANIPORTS,EXIT,exposure_floor
2023-01-03,APOLLOHOSP,REDUCE,exposure_floor
2023-01-03,ASIANPAINT,EXIT,exposure_floor
2023-01-03,BAJAJ-AUTO,EXIT,exposure_floor
2023-01-03,BAJFINANCE,EXIT,exposure_floor
2023-01-03,BAJAJFINSV,EXIT,exposure_floor
2023-01-03,BEL,REDUCE,exposure_floor
2023-01-03,BHARTIARTL,REDUCE,exposure_floor
2023-01-03,CIPLA,REDUCE,exposure_floor
2023-01-03,COALINDIA,REDUCE,exposure_floor
2023-01-03,DRREDDY,EXIT,exposure_floor
2023-01-03,EICHERMOT,EXIT,exposure_floor
2023-01-03,GRASIM,REDUCE,exposure_floor
2023-01-03,HCLTECH,EXIT,exposure_floor
2023-01-03,HINDALCO,EXIT,exposure_floor
2023-01-03,HINDUNILVR,REDUCE,exposure_floor
2023-01-03,ICICIBANK,REDUCE,exposure_floor
2023-01-03,ITC,REDUCE,exposure_floor
2023-01-03,INFY,EXIT,exposure_floor
2023-01-03,KOTAKBANK,EXIT,exposure_floor
2023-01-03,M&M,REDUCE,exposure_floor
2023-01-03,MARUTI,EXIT,exposure_floor
2023-01-03,NTPC,REDUCE,exposure_floor
2023-01-03,NESTLEIND,REDUCE,exposure_floor
2023-01-03,POWERGRID,EXIT,exposure_floor
2023-01-03,RELIANCE,EXIT,exposure_floor
2023-01-03,SUNPHARMA,REDUCE,exposure_floor
2023-01-03,TATACONSUM,EXIT,exposure_floor
2023-01-03,TITAN,REDUCE,exposure_floor
2023-01-03,TRENT,EXIT,exposure_floor
2023-01-04,ADANIPORTS,EXIT,exposure_floor
2023-01-04,APOLLOHOSP,REDUCE,exposure_floor
2023-01-04,ASIANPAINT,EXIT,exposure_floor
2023-01-04,BAJAJ-AUTO,EXIT,exposure_floor
2023-01-04,BAJFINANCE,EXIT,exposure_floor
2023-01-04,BAJAJFINSV,EXIT,exposure_floor
2023-01-04,BEL,REDUCE,exposure_floor
2023-01-04,BHARTIARTL,REDUCE,exposure_floor
2023-01-04,CIPLA,REDUCE,exposure_floor
2023-01-04,COALINDIA,REDUCE,exposure_floor
2023-01-04,DRREDDY,EXIT,exposure_floor
2023-01-04,EICHERMOT,EXIT,exposure_floor
2023-01-04,GRASIM,REDUCE,exposure_floor
2023-01-04,HCLTECH,EXIT,exposure_floor
2023-01-04,HINDUNILVR,REDUCE,exposure_floor
2023-01-04,ICICIBANK,REDUCE,exposure_floor
2023-01-04,ITC,REDUCE,exposure_floor
2023-01-04,INFY,EXIT,exposure_floor
2023-01-04,KOTAKBANK,EXIT,exposure_floor
2023-01-04,M&M,REDUCE,exposure_floor
2023-01-04,MARUTI,EXIT,exposure_floor
2023-01-04,NTPC,REDUCE,exposure_floor
2023-01-04,NESTLEIND,REDUCE,exposure_floor
2023-01-04,ONGC,EXIT,exposure_floor
2023-01-04,POWERGRID,EXIT,exposure_floor
2023-01-04,RELIANCE,EXIT,exposure_floor
2023-01-04,SUNPHARMA,REDUCE,exposure_floor
2023-01-04,TCS,EXIT,exposure_floor
2023-01-04,TATACONSUM,EXIT,exposure_floor
2023-01-04,TITAN,REDUCE,exposure_floor
2023-01-04,TRENT,EXIT,exposure_floor
2023-01-05,ADANIPORTS,EXIT,exposure_floor
2023-01-05,APOLLOHOSP,REDUCE,exposure_floor
